|step|customer|age|gender|zipcodeOri|merchant|zipMerchant|category|amount|fraud
375945|120|'C611182051'|'2'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|38.03|1
390422|124|'C611182051'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|36.71|1
403708|128|'C611182051'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|46.92|1
412973|130|'C611182051'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|363.46|1
424381|133|'C611182051'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|60.74|1
452695|141|'C611182051'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|183.09|1
453754|141|'C611182051'|'2'|'F'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|89.11|1
463131|144|'C611182051'|'2'|'F'|'28007'|'M547558035'|'28007'|'es_fashion'|454.99|1
486366|150|'C611182051'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|236.78|1
508427|156|'C611182051'|'2'|'F'|'28007'|'M1888755466'|'28007'|'es_otherservices'|41.99|1
513169|158|'C611182051'|'2'|'F'|'28007'|'M1649169323'|'28007'|'es_sportsandtoys'|488.35|1
522112|160|'C611182051'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|461.25|1
544704|166|'C611182051'|'2'|'F'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|118.43|1
558180|170|'C611182051'|'2'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|187.42|1
567694|172|'C611182051'|'2'|'F'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|7.75|1
573179|174|'C611182051'|'2'|'F'|'28007'|'M1888755466'|'28007'|'es_otherservices'|214.31|1
585200|177|'C611182051'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|331.97|1
587625|178|'C611182051'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|847.57|1
254711|85|'C611520731'|'4'|'F'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|259.92|1
579286|175|'C611520731'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|532.67|1
270590|90|'C612005121'|'3'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|92.39|1
83319|30|'C612045723'|'5'|'F'|'28007'|'M547558035'|'28007'|'es_fashion'|118.27|1
35810|13|'C612230385'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|382.54|1
63671|24|'C612230385'|'4'|'M'|'28007'|'M547558035'|'28007'|'es_fashion'|171.1|1
226555|76|'C612230385'|'4'|'M'|'28007'|'M1294758098'|'28007'|'es_leisure'|242.18|1
306032|100|'C612581943'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|130.08|1
396797|126|'C612581943'|'3'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|2143.98|1
224178|76|'C614111561'|'1'|'M'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|126.51|1
6241|2|'C615281750'|'3'|'F'|'28007'|'M1888755466'|'28007'|'es_otherservices'|41.48|1
24117|9|'C615281750'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|224.25|1
25613|10|'C615281750'|'3'|'F'|'28007'|'M2122776122'|'28007'|'es_home'|251.34|1
40484|15|'C615281750'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|529.78|1
73333|27|'C615281750'|'3'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|531.24|1
150248|53|'C615281750'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|395.71|1
401420|127|'C615281750'|'3'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|2769.77|1
567530|172|'C615281750'|'3'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|4129.53|1
149894|52|'C615816786'|'2'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|274.2|1
383571|122|'C615816786'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|492.08|1
18083|7|'C616472041'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|152.74|1
47123|18|'C616472041'|'2'|'M'|'28007'|'M933210764'|'28007'|'es_sportsandtoys'|186.83|1
158832|55|'C616472041'|'2'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|11.9|1
233994|79|'C616472041'|'2'|'M'|'28007'|'M2122776122'|'28007'|'es_home'|567.97|1
251658|84|'C616472041'|'2'|'M'|'28007'|'M855959430'|'28007'|'es_hyper'|68.59|1
295149|97|'C616715154'|'2'|'F'|'28007'|'M1649169323'|'28007'|'es_sportsandtoys'|172.46|1
339274|109|'C616715154'|'2'|'F'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|181.45|1
342859|110|'C616715154'|'2'|'F'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|855.7|1
348225|112|'C616715154'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|584.52|1
358603|115|'C616715154'|'2'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|565.32|1
363139|116|'C616715154'|'2'|'F'|'28007'|'M840466850'|'28007'|'es_tech'|86.95|1
366628|117|'C616715154'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|269.68|1
367103|117|'C616715154'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|277.75|1
371953|119|'C616715154'|'2'|'F'|'28007'|'M923029380'|'28007'|'es_home'|437.25|1
373068|119|'C616715154'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|20.26|1
373086|119|'C616715154'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|268.03|1
378983|121|'C616715154'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|125.93|1
386634|123|'C616715154'|'2'|'F'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|405.75|1
393607|125|'C616715154'|'2'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|81.38|1
408364|129|'C616715154'|'2'|'F'|'28007'|'M923029380'|'28007'|'es_home'|18.41|1
422817|133|'C616715154'|'2'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|331.63|1
434887|136|'C616715154'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|467.0|1
436540|137|'C616715154'|'2'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|174.62|1
447951|140|'C616715154'|'2'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|3060.24|1
450854|141|'C616715154'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|105.18|1
453280|141|'C616715154'|'2'|'F'|'28007'|'M2122776122'|'28007'|'es_home'|380.08|1
453753|141|'C616715154'|'2'|'F'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|51.99|1
460374|143|'C616715154'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|299.59|1
461166|143|'C616715154'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|1.53|1
464537|144|'C616715154'|'2'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|305.46|1
469141|146|'C616715154'|'2'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|389.82|1
476151|148|'C616715154'|'2'|'F'|'28007'|'M2122776122'|'28007'|'es_home'|201.43|1
484162|150|'C616715154'|'2'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|78.19|1
485830|150|'C616715154'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|186.69|1
488839|151|'C616715154'|'2'|'F'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|875.47|1
489397|151|'C616715154'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|170.92|1
495818|153|'C616715154'|'2'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|6110.23|1
511907|157|'C616715154'|'2'|'F'|'28007'|'M547558035'|'28007'|'es_fashion'|236.27|1
515775|158|'C616715154'|'2'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|121.71|1
518041|159|'C616715154'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|263.52|1
531577|163|'C616715154'|'2'|'F'|'28007'|'M1888755466'|'28007'|'es_otherservices'|154.11|1
543328|166|'C616715154'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|1097.89|1
551144|168|'C616715154'|'2'|'F'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|68.83|1
556932|169|'C616715154'|'2'|'F'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|146.65|1
558374|170|'C616715154'|'2'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|339.73|1
560301|170|'C616715154'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|92.55|1
571632|173|'C616715154'|'2'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|4031.69|1
583003|176|'C616715154'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|198.89|1
583896|177|'C616715154'|'2'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|145.5|1
585319|177|'C616715154'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|57.05|1
593363|179|'C616715154'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|459.82|1
44042|17|'C617723960'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|667.19|1
86136|31|'C617723960'|'4'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|4375.89|1
95419|35|'C617723960'|'4'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|299.64|1
100097|36|'C617723960'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|544.14|1
101106|36|'C617723960'|'4'|'F'|'28007'|'M50039827'|'28007'|'es_health'|130.56|1
111670|40|'C617723960'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|330.65|1
112234|40|'C617723960'|'4'|'F'|'28007'|'M923029380'|'28007'|'es_home'|771.1|1
120169|43|'C617723960'|'4'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|211.11|1
120321|43|'C617723960'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|11.3|1
142990|50|'C617723960'|'4'|'F'|'28007'|'M2122776122'|'28007'|'es_home'|228.56|1
150814|53|'C617723960'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|287.94|1
158642|55|'C617723960'|'4'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|2757.95|1
160534|56|'C617723960'|'4'|'F'|'28007'|'M1888755466'|'28007'|'es_otherservices'|267.12|1
177943|61|'C617723960'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|186.16|1
181790|63|'C617723960'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|130.93|1
192911|66|'C617723960'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|365.15|1
220819|75|'C617723960'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|817.28|1
240643|81|'C617723960'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|354.21|1
263316|87|'C617723960'|'4'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|85.46|1
265579|88|'C617723960'|'4'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|428.17|1
280172|92|'C617723960'|'4'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|646.15|1
286248|94|'C617723960'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|505.79|1
290236|95|'C617723960'|'4'|'F'|'28007'|'M840466850'|'28007'|'es_tech'|703.13|1
297150|97|'C617723960'|'4'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|3972.42|1
325641|106|'C617723960'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|165.59|1
374339|119|'C617723960'|'4'|'F'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|281.85|1
385104|122|'C617723960'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|669.39|1
419150|132|'C617723960'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|1.17|1
427019|134|'C617723960'|'4'|'F'|'28007'|'M2122776122'|'28007'|'es_home'|181.08|1
454644|142|'C617723960'|'4'|'F'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|278.4|1
460608|143|'C617723960'|'4'|'F'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|254.96|1
475563|147|'C617723960'|'4'|'F'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|157.01|1
477052|148|'C617723960'|'4'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|5.11|1
489743|151|'C617723960'|'4'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|384.79|1
523509|160|'C617723960'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|81.98|1
528204|162|'C617723960'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|612.7|1
543133|166|'C617723960'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|616.37|1
578203|175|'C617723960'|'4'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|373.26|1
579392|175|'C617723960'|'4'|'F'|'28007'|'M50039827'|'28007'|'es_health'|124.84|1
592997|179|'C617723960'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|177.02|1
96186|35|'C619464090'|'5'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|4177.26|1
176965|61|'C619464090'|'5'|'M'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|158.1|1
529315|162|'C619464090'|'5'|'M'|'28007'|'M1649169323'|'28007'|'es_sportsandtoys'|279.89|1
584142|177|'C619464090'|'5'|'M'|'28007'|'M480139044'|'28007'|'es_health'|227.77|1
89853|33|'C623601481'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|431.88|1
105385|38|'C623601481'|'3'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|2372.22|1
187513|64|'C623601481'|'3'|'M'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|521.63|1
336893|109|'C623601481'|'3'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|1888.43|1
525997|161|'C623601481'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|541.61|1
58894|22|'C624012210'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|115.05|1
172608|60|'C624012210'|'3'|'F'|'28007'|'M2122776122'|'28007'|'es_home'|762.57|1
193370|66|'C624012210'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|213.72|1
200124|68|'C624012210'|'3'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|142.11|1
392236|124|'C624012210'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|253.13|1
406896|128|'C624012210'|'3'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|901.77|1
579391|175|'C626305923'|'3'|'M'|'28007'|'M50039827'|'28007'|'es_health'|804.99|1
282942|93|'C626467543'|'4'|'F'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|609.38|1
327076|106|'C626467543'|'4'|'F'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|439.34|1
23778|9|'C628112283'|'3'|'M'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|555.92|1
69351|26|'C628112283'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|78.49|1
414181|130|'C628112283'|'3'|'M'|'28007'|'M1888755466'|'28007'|'es_otherservices'|375.36|1
114744|41|'C629170053'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|270.97|1
132162|47|'C629170053'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|682.0|1
135837|48|'C629170053'|'4'|'M'|'28007'|'M547558035'|'28007'|'es_fashion'|59.19|1
207730|71|'C629170053'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|394.31|1
271981|90|'C629170053'|'4'|'M'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|295.24|1
304218|99|'C629170053'|'4'|'M'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|31.61|1
530191|162|'C629170053'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|359.9|1
556659|169|'C629170053'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|578.63|1
585816|177|'C629942205'|'2'|'M'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|837.7|1
23666|9|'C630302845'|'3'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|340.11|1
40506|15|'C630302845'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|265.75|1
161989|56|'C630871084'|'2'|'F'|'28007'|'M1353266412'|'28007'|'es_hotelservices'|814.8|1
69300|26|'C632538178'|'3'|'M'|'28007'|'M1294758098'|'28007'|'es_leisure'|374.02|1
119470|43|'C632538178'|'3'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|2938.68|1
219214|74|'C632643861'|'2'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|197.35|1
265181|88|'C632643861'|'2'|'F'|'28007'|'M1649169323'|'28007'|'es_sportsandtoys'|748.06|1
380955|121|'C632643861'|'2'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|106.52|1
468111|145|'C632643861'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|388.18|1
518401|159|'C632643861'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|76.88|1
554536|169|'C632643861'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|139.57|1
107701|39|'C637279747'|'4'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|259.37|1
147468|52|'C637279747'|'4'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|102.38|1
350723|113|'C637279747'|'4'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|5496.41|1
358510|115|'C637279747'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|254.87|1
411872|130|'C637279747'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|352.93|1
475027|147|'C637831009'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|239.13|1
528409|162|'C637831009'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|801.99|1
518909|159|'C638119430'|'4'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|192.44|1
388884|123|'C639532055'|'4'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|142.94|1
61660|23|'C639699427'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|780.52|1
361920|116|'C639699427'|'3'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|46.36|1
518045|159|'C639699427'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|335.93|1
563481|171|'C639699427'|'3'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|543.62|1
232866|78|'C64314422'|'3'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|33.92|1
441892|138|'C64314422'|'3'|'M'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|298.33|1
452417|141|'C64314422'|'3'|'M'|'28007'|'M840466850'|'28007'|'es_tech'|422.21|1
85483|31|'C644541754'|'5'|'F'|'28007'|'M480139044'|'28007'|'es_health'|383.84|1
117094|42|'C644541754'|'5'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|6590.61|1
125566|45|'C644541754'|'5'|'F'|'28007'|'M923029380'|'28007'|'es_home'|417.81|1
132280|47|'C644541754'|'5'|'F'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|791.45|1
207307|71|'C644541754'|'5'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|72.63|1
239089|80|'C644541754'|'5'|'F'|'28007'|'M480139044'|'28007'|'es_health'|494.31|1
359060|115|'C644541754'|'5'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|78.1|1
554563|169|'C644541754'|'5'|'F'|'28007'|'M480139044'|'28007'|'es_health'|283.13|1
594025|179|'C644541754'|'5'|'F'|'28007'|'M1748431652'|'28007'|'es_wellnessandbeauty'|42.37|1
25411|10|'C644590864'|'1'|'M'|'28007'|'M1353266412'|'28007'|'es_hotelservices'|769.16|1
28850|11|'C644590864'|'1'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|152.55|1
80138|29|'C644590864'|'1'|'M'|'28007'|'M855959430'|'28007'|'es_hyper'|123.1|1
475477|147|'C644590864'|'1'|'M'|'28007'|'M480139044'|'28007'|'es_health'|438.81|1
492388|152|'C644590864'|'1'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|29.74|1
588416|178|'C644590864'|'1'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|315.19|1
157269|55|'C644663928'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|699.09|1
225625|76|'C644663928'|'2'|'M'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|214.49|1
258885|86|'C644663928'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|410.79|1
393467|125|'C644663928'|'2'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|596.56|1
562347|171|'C644663928'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|442.63|1
396586|126|'C645521146'|'3'|'M'|'28007'|'M3697346'|'28007'|'es_leisure'|269.59|1
446324|139|'C645521146'|'3'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|354.92|1
474593|147|'C645521146'|'3'|'M'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|672.27|1
552429|168|'C645521146'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|69.15|1
294471|97|'C645539039'|'2'|'M'|'28007'|'M50039827'|'28007'|'es_health'|17.63|1
288179|95|'C647931416'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|544.6|1
292106|96|'C647931416'|'3'|'F'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|478.95|1
314726|102|'C647931416'|'3'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|364.01|1
190315|65|'C649077628'|'3'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|184.1|1
290782|95|'C649077628'|'3'|'F'|'28007'|'M78078399'|'28007'|'es_wellnessandbeauty'|211.8|1
337469|109|'C649077628'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|81.18|1
499163|154|'C649077628'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|989.96|1
269173|89|'C650117238'|'3'|'M'|'28007'|'M547558035'|'28007'|'es_fashion'|124.52|1
276505|91|'C650117238'|'3'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|1914.56|1
423258|133|'C650117238'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|587.03|1
508426|156|'C650117238'|'3'|'M'|'28007'|'M1888755466'|'28007'|'es_otherservices'|49.69|1
539294|165|'C650117238'|'3'|'M'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|132.19|1
583113|176|'C651594350'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|289.33|1
560806|170|'C653084813'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|696.1|1
483149|149|'C653835530'|'2'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|2731.95|1
405208|128|'C65424442'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|33.79|1
489943|151|'C65424442'|'3'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|334.12|1
524801|161|'C65424442'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|171.17|1
46307|17|'C655625028'|'6'|'F'|'28007'|'M923029380'|'28007'|'es_home'|143.04|1
91692|33|'C655625028'|'6'|'F'|'28007'|'M495352832'|'28007'|'es_travel'|4221.57|1
137453|48|'C655625028'|'6'|'F'|'28007'|'M480139044'|'28007'|'es_health'|182.62|1
213843|73|'C655625028'|'6'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|3313.92|1
232917|78|'C655625028'|'6'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|194.3|1
260137|86|'C655625028'|'6'|'F'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|268.3|1
300531|98|'C655625028'|'6'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|296.66|1
300971|98|'C655625028'|'6'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|360.65|1
316397|103|'C655625028'|'6'|'F'|'28007'|'M78078399'|'28007'|'es_wellnessandbeauty'|3.27|1
447071|140|'C655625028'|'6'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|233.94|1
21743|8|'C655866157'|'5'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|144.83|1
52364|20|'C655866157'|'5'|'M'|'28007'|'M1353266412'|'28007'|'es_hotelservices'|328.66|1
89434|33|'C655866157'|'5'|'M'|'28007'|'M855959430'|'28007'|'es_hyper'|271.02|1
100918|36|'C655866157'|'5'|'M'|'28007'|'M3697346'|'28007'|'es_leisure'|392.35|1
109370|39|'C655866157'|'5'|'M'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|530.99|1
350136|113|'C655866157'|'5'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|102.35|1
6055|2|'C656851338'|'2'|'F'|'28007'|'M1748431652'|'28007'|'es_wellnessandbeauty'|243.05|1
365536|117|'C656851338'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|255.61|1
6325|2|'C656901929'|'4'|'M'|'28007'|'M1294758098'|'28007'|'es_leisure'|242.03|1
74550|27|'C656901929'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|88.44|1
112233|40|'C656901929'|'4'|'M'|'28007'|'M923029380'|'28007'|'es_home'|402.17|1
131513|47|'C656901929'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|955.37|1
224919|76|'C656901929'|'4'|'M'|'28007'|'M547558035'|'28007'|'es_fashion'|327.28|1
474538|147|'C656901929'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|513.24|1
492566|152|'C656901929'|'4'|'M'|'28007'|'M2122776122'|'28007'|'es_home'|899.24|1
220288|75|'C658175205'|'3'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|155.95|1
349457|112|'C658175205'|'3'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|12.63|1
218756|74|'C658256470'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|208.29|1
82714|30|'C660024200'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|327.87|1
83667|31|'C660024200'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|321.56|1
